,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
1479,Remi R,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rPuA_-nxMg,"@ReclusiveDuck The annoyed one was the below average celebrity that cried like a little girl when Vettel handed him his average ass at Silverstone and Spa. ""Interesting tactics"" ""Few tricks"" ""I want special tyres in every race"" F1 is a massive scam. Without FIA wanting to produce an all time greats with a below average, he'd have his average handed to him by Bottas, Rosberg, Button like we saw when they couldn't keep the lid on tightly. Hamilton is just a below average driver that is winning because FIA's certain agenda. BTW my profile and Subs has nothing to do wether or not truth must be said. #NEVERWONONMERIT #AVERAGE #SPECIALTYRES #SCAM",3 months ago,ferrari_sf90,DNROTNOg558,111,648,4.846846846846847,0,8,,,#NEVERWONONMERIT,,-0.019642857142857153,0.4985714285714286,negative
1480,Remi R,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rPuGrNbkIK,@Robert VanZant Man it's an insult to girls! They are a bunch of below averag low-IQ species like their hero.,3 months ago,ferrari_sf90,DNROTNOg558,20,109,4.5,0,0,,,,,0.0,0.0,neutral
1481,ReclusiveDuck,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rPuTCTz-NR,"@Robert VanZant ….And surprise surprise the other account suddenly reappears as if by magic, however it can't disguise the stupidity. Talking of stupidity, from the outset you've assumed that I'm a Hamilton and Mercedes fan you never thought (unsurprisingly) to actually ask and I've never said. All I did was point out that there are periods of domination in F1 but that doesn't necessarily always mean boring.",3 months ago,ferrari_sf90,DNROTNOg558,67,411,5.149253731343284,0,2,,,,,-0.23750000000000002,0.7402777777777777,negative
1483,Robert VanZant,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rPvNMfGuKM,ReclusiveDuck it’s boring as hell mate ! Say what you want F1 is dead and has been for years,3 months ago,ferrari_sf90,DNROTNOg558,19,92,3.8947368421052633,0,1,,,,,-0.6,0.7,negative
1484,ReclusiveDuck,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rPwbp6QDi-,"@Robert VanZant In the past 40years 90% of the constructors championships have been won by just 5 teams, Ferrari, Williams, McLaren, Mercedes, and Red Bull......Domination is part of F1 yet it continues to grow. Any more stupid statements you want to make?",3 months ago,ferrari_sf90,DNROTNOg558,42,256,5.119047619047619,1,1,,,,,-0.13749999999999998,0.4375,negative
1485,Mark Mark,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQFan45lhl,"Rory Coles, get some facts straight. Ferrari did have a ""second wind"" (sic), but only in qualifying (indicating a one off overheating). What they were doing with the double batteries still is a mystery, but even though the cars were completely legal, the FIA took it from them anyway. The politicising of it by Toto and Hamilton (""tricks"" in every interview) was childish, however it worked for them by embarrassing the FIA into action. Benz were the first to burn oil, a complete cheat bypassing the very strict fuel flow regulations (FIndia and HAAS both banned in Canada for exceeding the fuel flow), that they weren't stopped after a couple of teams complained, forced other teams to do it as well. Benz should have had their known race results with the known cheat taken away from them. And it was a hands down cheat, not clever, not innovative, just a dirty cheat. And how many races did the blown wheel bullshit go on for ... I would 100% agree there have been periods of time in F1 where teams have been favoured, Ferrari and Renault come immediately to mind, it is now Benz who are clearly being favoured, it's just a fact, and on a far bigger scale than most realise, and it's driving privateers like Williams, out",3 months ago,ferrari_sf90,DNROTNOg558,218,1224,4.6192660550458715,0,5,,,,,0.010732323232323234,0.4597222222222222,positive
1486,Mark Mark,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQFxbl3IQo,"ReclusiveFuck, how about this - the Ferrari was in fact a bit slower and Vettle, had to constantly, and frustratingly, drive the tits off of it, hence the mistakes. Verified by most of Kimi's relative slower performances.",3 months ago (edited),ferrari_sf90,DNROTNOg558,37,221,5.0,0,0,,,,,0.024999999999999994,0.43333333333333335,positive
1487,ReclusiveDuck,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQQP8QUt6w,"@Mark Mark ""Kimi's relative slower performances""......Really? How about this? Look at the evidence of Kimi vs Vettel since Vettel joined Ferrari in 2015. In races where BOTH drivers finished in 2015 Kimi only beat Vettel 3 times. In 2016 the same, in 2017 it went down to just 2 races yet in 2018 that shot up to 6 races. How about this? Kimi's podiums in that same period, 2015 Kimi had 3 podiums, 2016 it went up to 4 podiums, 2017 he got 7 podiums and 2018 he got 12 podiums, which equalled Vettel's total podiums for 2018 yet Kimi had 4 retirements compared to Vettel who only had 1. How about this? Vettel underperformed in 2018. Still think it's verified by Kimi's ""slower"" performances?",3 months ago,ferrari_sf90,DNROTNOg558,125,693,4.552,17,1,,,,,-0.022222222222222227,0.46984126984126984,negative
1488,David,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQTiekRKEK,"Fucking butthurt Ferrari fanboy. How have Mercedes killed the sport? No one's killed the sport, but if anyone has, it's all the other teams for being shit. F1 has always had dominance. Vettel with Redbull, Schumacher with Ferrari, etc. - Mercedes were only dominate for 3 years and Hamilton was never a dominate driver - Rosberg always pushed him and actually beat him one year unlike Vettel and Scumacher who just cruised for the wins, because their teammates were number 2 drivers and had to let them win. Also, all teams are constantly analysing each other to see if they're doing anything illegal or there's anything worth copying.",3 months ago (edited),ferrari_sf90,DNROTNOg558,108,635,4.888888888888889,2,1,,,,,-0.042307692307692296,0.38333333333333336,negative
1489,David,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQU3yOHE59,"@Remi R Dude, the FIA have always given Ferrari preferential treatment - Bernie Ecclestone literally said that they would change the rules to benefit Ferrari and that's basically what's been done for this year. Unfortunately, your bias has made you ignorant of the truth and that's sad.",3 months ago,ferrari_sf90,DNROTNOg558,47,286,5.1063829787234045,0,2,,,,,-0.5,1.0,negative
1490,David,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQUEWQROD8,"@Mark Mark If Ferrari were made to change their car, it was because it broke the rules and, if Mercedes weren't made to change their car, it was because they didn't. Stop making excuses.",3 months ago,ferrari_sf90,DNROTNOg558,34,186,4.5,0,0,,,,,0.0,0.0,neutral
1491,WakandaForeva,Ugy0tv8SmoaJNhKp11N4AaABAg.8rOhqvNpPgp8rQVEbpgBDf,@David so merc was dominant for 3 years? 2014 2015 2016 2017 2018 i count 5 years atleast the redbull with vettel dominated for 2 years 2012 was a hard fight with alonso and 2010 wasnt a domination at all vettel was 4th in the wch lewis 3rd and alonso 2nd webber 1st i think and vettel won the wch,3 months ago,ferrari_sf90,DNROTNOg558,60,297,3.966666666666667,10,0,,,,,-0.09722222222222222,0.18055555555555555,negative
1492,Jake Boyle,Ugw5qrhD7TKVbophxMB4AaABAg,I would have supported this channel on Patreon. Would have really preferred to see it community supported rather than corporate.,3 months ago,ferrari_sf90,DNROTNOg558,20,128,5.45,0,1,,,,,0.1,0.1,positive
1493,jim bob,Ugy8_nifI8mkYffR8GF4AaABAg,Back from the pub. ? Happy hour over. ? 🤣 previous version was much more interesting.......,3 months ago,ferrari_sf90,DNROTNOg558,16,91,4.75,0,0,,,,🤣,0.32666666666666666,0.4333333333333334,positive
1494,Shifty Malone,UgzXWtk71QglwNhAxRR4AaABAg,"Their barge boards are more advanced than the other teams, they've taken advantage of the new rules. They almost connect to the front wishbones.",3 months ago,ferrari_sf90,DNROTNOg558,24,144,5.041666666666667,0,0,,,,,0.2278409090909091,0.48238636363636367,positive
1495,adam adam,UgzJSO89qmbWA4X-tlF4AaABAg,i don't think this will be the ferrari we see in testing same with mercedes.,3 months ago,ferrari_sf90,DNROTNOg558,15,76,4.133333333333334,0,0,,,,,0.0,0.125,neutral
1496,T Croft,UgzJSO89qmbWA4X-tlF4AaABAg.8rOdcBDg8BK8rPXxedup6y,Feels too simply too me - like they kept back a few bit for testing...,3 months ago,ferrari_sf90,DNROTNOg558,15,70,3.7333333333333334,0,0,,,,,-0.06666666666666667,0.1523809523809524,negative
1498,T Croft,UgzJSO89qmbWA4X-tlF4AaABAg.8rOdcBDg8BK8rPgus0uxO9,Up to a point some have clearly shown a 'closr' to final spec than others. As to if thats because they are behind/infront of planned parts or tactically hiding is another matter.,3 months ago,ferrari_sf90,DNROTNOg558,32,178,4.59375,0,0,,,,,0.05000000000000001,0.6916666666666667,positive
1499,GermOnline,UgzJSO89qmbWA4X-tlF4AaABAg.8rOdcBDg8BK8rQ97ujl0b8,"even if the cars are the same in testing, you know they will be different by Melbourne. then china, ect ect. your comment shows either you are new to F1 or have no interest and only watch the races",3 months ago,ferrari_sf90,DNROTNOg558,39,197,4.076923076923077,0,1,,,,,0.03409090909090909,0.5448863636363637,positive
1500,adam adam,UgzJSO89qmbWA4X-tlF4AaABAg.8rOdcBDg8BK8rQekdUTjEr,@GermOnline GermOnline what I meant to say with my comment is that Ferrari is hiding most of what they actually have developed. Sorry if you are an F1 expert but you should take head out of your own arsehole because oxigen isn't reaching your brain,3 months ago,ferrari_sf90,DNROTNOg558,45,248,4.533333333333333,0,2,,,,,0.13999999999999999,0.58,positive
1501,oliverlovesgorts,UgzTY_PvG4jTdPMECzR4AaABAg,"Awe shame, I had some weird hope in my heart the unedited would remain up. I would love if they put out an unedited show every once and a while. It was just as much quality however more fun to watch!",3 months ago,ferrari_sf90,DNROTNOg558,41,199,3.8780487804878048,0,2,,,,,0.215,0.5,positive
1508,Firebrand,UgzR1dndoJcf-ppSFTt4AaABAg.8rOVH46ueFq8rPxj4YiTly,"@david de keyser You follow the sport long enough, everyone has ups and downs. While casuals joke on.",3 months ago,ferrari_sf90,DNROTNOg558,18,101,4.666666666666667,0,0,,,,,-0.025,0.45,negative
1510,lazaglider,UgzncmvNtFeJbj7trs54AaABAg.8rOTF9i8oyF8rQQpDb8ioU,"Let me guess, you would have donated $50 a month on Patreon...",3 months ago,ferrari_sf90,DNROTNOg558,12,62,4.25,0,0,,,,,0.0,0.0,neutral
1511,M Sherhan,UgzncmvNtFeJbj7trs54AaABAg.8rOTF9i8oyF8rQSo-CEoCp,"@lazaglider no i watched the original raw video before it was taken down, and couple hours later they posted this video as an edited version, and a rich energy logo on the bottom right of the screen hence my comment sponsored video",3 months ago (edited),ferrari_sf90,DNROTNOg558,42,231,4.523809523809524,0,0,,,,,0.10823158323158322,0.46435693935693934,positive
1512,lazaglider,UgzncmvNtFeJbj7trs54AaABAg.8rOTF9i8oyF8rQTQoCA_Fg,"@M Sherhan And? Would you rather see a channel die, than take up sponsorship and survive?",3 months ago,ferrari_sf90,DNROTNOg558,16,89,4.625,0,1,,,,,0.0,0.0,neutral
1513,stu skivens,UgwEQPZumEK9PaJkcnR4AaABAg,So cool how the original rough cut got edited to the polished version. Shows how powerful the edit can be.,3 months ago,ferrari_sf90,DNROTNOg558,20,106,4.35,0,0,,,,,0.23125,0.7,positive
1517,Harry Feng,UgzJ_hqexS46HgMAd1F4AaABAg.8rORPWHDbgS8rOT6YGUAkB,M Mahtnart it’s because it’s recorded off of a tv screen,3 months ago,ferrari_sf90,DNROTNOg558,11,56,4.181818181818182,0,1,,,,,0.0,0.0,neutral
1518,Rob V,UgzJ_hqexS46HgMAd1F4AaABAg.8rORPWHDbgS8rR3WqX0Adp,The color is back to being more like Marlboro Red that was used early 2000's. Mission Winnow / Phillip Morris are paying for it.,3 months ago,ferrari_sf90,DNROTNOg558,24,128,4.375,0,0,,,,,0.15,0.2,positive
1519,Jack Himmer,Ugznl9DQGZB3k0OapcJ4AaABAg,How is the performance difference gonna be between the front wings with and without the slimmer outer section,3 months ago,ferrari_sf90,DNROTNOg558,18,109,5.111111111111111,0,0,,,,,0.0,0.0,neutral
1522,matjojo,UgwuXSVQc-K6myEfCPR4AaABAg.8rOPqXQMXQ28rOYMDyTsAC,"@Cp Aubin I heard about how they are used, but the tr of last year also had it, so I assume that is has to do with the engine? Maybe some ancient regulation?",3 months ago,ferrari_sf90,DNROTNOg558,33,157,3.787878787878788,0,2,,,,,0.0,0.06666666666666667,neutral
1523,Jorge,UgzKUNTNuifG3GWna0J4AaABAg,Is it me or the entire nose is the same from 2018?,3 months ago,ferrari_sf90,DNROTNOg558,12,50,3.25,0,0,,,,,0.0,0.375,neutral
1526,ajmrly,UgzbHl4VA2d7bDeyIXh4AaABAg.8rOPM-JyD_S8rOWKMXHMH2,"I think their main focus is the Motorsport Show (an Autosport production)... when that's not in filming, they do their own thing.",3 months ago,ferrari_sf90,DNROTNOg558,22,129,4.909090909090909,0,1,,,,,0.3833333333333333,0.6666666666666666,positive
1528,ajmrly,UgzbHl4VA2d7bDeyIXh4AaABAg.8rOPM-JyD_S8rOzmXuxi0h,"@fruitflykilla hadn't heard that, but it makes sense. I couldn't watch it in Australia anyhow.",3 months ago,ferrari_sf90,DNROTNOg558,15,94,5.333333333333333,0,1,,,,,0.0,0.0,neutral
1529,Peter Hoang,UgxdeqHIsZXn57sTkil4AaABAg,anyone here watched this video before they reupload the edited version?,3 months ago,ferrari_sf90,DNROTNOg558,11,71,5.545454545454546,0,0,,,,,0.0,0.0,neutral
1539,Matt Clark,Ugwu9mlQxJ6tGhUtXwx4AaABAg.8rOOAlzsF8I8rOPD2a0eT2,"It was really good! It was simultaneously great insight into how they produce video, and a great display of Scarb's knowledge and skill without editing. He showed he doesn't need much editing!",3 months ago,ferrari_sf90,DNROTNOg558,32,192,5.03125,0,0,,,,,0.68125,0.5750000000000001,positive
1548,David Josi,UgzdtQwzFXPSpOAO9Hp4AaABAg,"i thought the wirring sounds i was hearing were from the game, but they were actually my computers fans lol",2 months ago,ferrari_sf90,iqBMP9m-c_w,20,107,4.4,0,0,,,,,0.13333333333333333,0.39999999999999997,positive
1549,Dearise,UgzsCArt_uKXrSIAeMt4AaABAg,Your gameplay is clean how do u take corners so good like that😂😂,2 months ago,ferrari_sf90,iqBMP9m-c_w,13,64,4.0,0,0,,,,😂😂,0.5333333333333333,0.6500000000000001,positive
1552,ABory,Ugz8Ei89-Oxf5stzkol4AaABAg.8s9OneXFzbl8sXQVW3YsjS,You can install it only if you have a file manager,2 months ago,ferrari_sf90,iqBMP9m-c_w,11,50,3.6363636363636362,0,0,,,,,0.0,1.0,neutral
1565,Vectro666,UgwV1Cj3Zj0ilKCv_0N4AaABAg,The car performance hasnt changed. Was the drs 25% stronger tho?,3 months ago,ferrari_sf90,iqBMP9m-c_w,11,64,4.909090909090909,0,0,,,,,0.0,0.0,neutral
1569,Armin Muftič,UgzLlEZzX82HtUxnSI14AaABAg,I can´t wait to team up with Leclerc in ferrari. We´re going to make Ferrari GREAT again,3 months ago,ferrari_sf90,iqBMP9m-c_w,17,88,4.235294117647059,0,2,,,,,0.8,0.75,positive
1570,Gabriel Berger,Ugy3aLom0RYfC8Mh47Z4AaABAg,"Aarava, would it be possible to put your character model in as a driver? It's already in the game, so it would be really cool to see you up on the podium instead of the standard avatars.",3 months ago,ferrari_sf90,iqBMP9m-c_w,37,186,4.054054054054054,0,0,,,,,-0.012500000000000011,0.5125,negative
1576,waheed rehman,UgzO7kJC1euDiY7LIwF4AaABAg,Can i ask is the r and d tree the same,3 months ago,ferrari_sf90,iqBMP9m-c_w,11,38,2.5454545454545454,0,0,,,,,0.0,0.125,neutral
1578,Rohan Shukla,Ugzkoj2trK4wbDhsGY14AaABAg,go to 9:06 and look at the mc laren tires they are orange on the inside while yours are white. ?!?!?!?!?!?!?!?!?!?,3 months ago,ferrari_sf90,iqBMP9m-c_w,21,114,4.476190476190476,0,0,9:06,,,,0.0,0.0,neutral
1583,Kevin Hogg,UgzxcjGw3JA6v2ASPPt4AaABAg,"when are they going to change the glitch, of the MONACO track appearing on the pit wall screen whatever circuit is being raced at",3 months ago,ferrari_sf90,iqBMP9m-c_w,24,129,4.416666666666667,0,1,,,,,0.0,0.0,neutral
1584,slyspartan700,UgzxcjGw3JA6v2ASPPt4AaABAg.8rcmY8AQ8BF8rdqH6EblZD,i dont think its a glitch..its more of a stock image for agrement?(adding to garahe deco) purpose...,3 months ago (edited),ferrari_sf90,iqBMP9m-c_w,17,100,4.9411764705882355,0,0,,,,,0.5,0.5,positive
1590,Michael Scoffield,Ugy1e3bwGXNxK3IA7jF4AaABAg,Can you imagine just for a second a pre-season race in real life? Like in football with the pre-season matches,3 months ago,ferrari_sf90,iqBMP9m-c_w,20,110,4.55,0,0,,,,,0.1,0.15000000000000002,positive
1594,Justin M.,UgypDEFOKM3eCbvJerF4AaABAg,Too bad the Mercedes aren’t using the black coloured suits irl lol,3 months ago,ferrari_sf90,iqBMP9m-c_w,12,66,4.583333333333333,0,0,,,,,-0.022222222222222143,0.6,negative
1599,Kingsley Ndam,UgzwP6zyaYkb55Xpv-J4AaABAg,"""Mission Win Now"" is how it is pronounced not winnow lol",3 months ago,ferrari_sf90,iqBMP9m-c_w,11,56,4.181818181818182,0,0,,,,,0.8,0.55,positive
1602,Vectro666,UgzwP6zyaYkb55Xpv-J4AaABAg.8rc_QQyj9Xy8rdio1DTS_W,"VeNTiiLaToR Its pronounced as “Win-Now”. Winnow makes no sense, what does that mean according to you 😂",3 months ago,ferrari_sf90,iqBMP9m-c_w,17,102,5.0588235294117645,0,0,,,,😂,-0.3125,0.6875,negative
1605,Vectro666,UgzwP6zyaYkb55Xpv-J4AaABAg.8rc_QQyj9Xy8ruPM34IvCx,Drew Weikum But what the hell is Winnow supposed to mean? Win-Now is the only thing that makes sense,3 months ago,ferrari_sf90,iqBMP9m-c_w,19,100,4.315789473684211,0,0,,,,,-0.15625,0.84375,negative
1615,Kevin Stakenburg,UgxTbINk6b_ZzctMK0F4AaABAg,Besides the grid order at the start of the race being unrealistic its a nice mod,3 months ago,ferrari_sf90,iqBMP9m-c_w,16,80,4.0625,0,0,,,,,0.09999999999999999,0.7999999999999999,positive
1616,Edward Parker,UgyiXQr0Y1f-a2HC1bJ4AaABAg,If you could get a mod like this on console I don't think I'd bother buying the new game.,3 months ago,ferrari_sf90,iqBMP9m-c_w,19,89,3.736842105263158,0,1,,,,,-0.02121212121212122,0.41818181818181815,negative
1622,Tim King,UgwiABWx7__QzW3CIMR4AaABAg,I just ask myself Why codemaster doesnt bring that Game out when there ist the hyyyyypeeeee 😢,3 months ago,ferrari_sf90,iqBMP9m-c_w,17,93,4.529411764705882,0,1,,,,😢,-0.4,0.4,negative
1624,jimmiejohnson7time23,UgwiABWx7__QzW3CIMR4AaABAg.8rcX_lKElq08rq2C9uJuZ9,Tim King the game is being progressed like calm down little kid,3 months ago,ferrari_sf90,iqBMP9m-c_w,12,63,4.333333333333333,0,0,,,,,-0.11076388888888888,0.4847222222222222,negative
1626,Luis Parsons,UgzSMIMp8tZcweMgSCJ4AaABAg,I was at F1 preseason today and was next to hulkenberg when he broke down,3 months ago,ferrari_sf90,iqBMP9m-c_w,15,73,3.933333333333333,0,2,,,,,-0.07777777777777779,0.14444444444444446,negative
1627,Oxygen 189,Ugyzv0bwtOnBuMivmeJ4AaABAg,This mod is amazing! Keep up these vids aarava! (We WANT MORE TYPES OF THESE VIDS!),3 months ago,ferrari_sf90,iqBMP9m-c_w,16,83,4.25,0,6,,,,,0.5875,0.6,positive
1628,Thomas Hill,UgwMWSDhHbu5ZxWx7At4AaABAg,You know you are early when the quality is only 360p,3 months ago,ferrari_sf90,iqBMP9m-c_w,11,52,3.8181818181818183,0,0,,,,,0.05,0.65,positive
1637,Tim King,UgxhfQ6U4x5tnAOg4HJ4AaABAg.8rcWo8hez7b8rcXVS8abkH,AARRextremz 2000 sad but the carrer Mode Is just to boring After 3-4 Saisons 😢,3 months ago,ferrari_sf90,iqBMP9m-c_w,15,78,4.266666666666667,1,0,,,,😢,-0.75,1.0,negative
1642,Louis Sutton,UgxhfQ6U4x5tnAOg4HJ4AaABAg.8rcWo8hez7b8rcnT7xdKhi,"I love F1 but didn't bother buying the game, nothing appealing in this game at all.",3 months ago,ferrari_sf90,iqBMP9m-c_w,16,83,4.25,0,2,,,,,0.04999999999999999,0.475,positive
1651,Rosangela Salemi,Ugz_hYtTGZTpf8uTI6B4AaABAg,Chi lo guarda tanto per tirarsi su il morale nelle prove libere dell azerbajan,1 month ago,ferrari_sf90,OtLydAfJLHg,14,78,4.642857142857143,0,0,,,,,0.0,0.0,neutral
1653,Sandro Roberi,UgxJkjrwoGyGnkMC2Kh4AaABAg,Bestiale la Mercedes ha un secondo più basso al giro incredibile gli han dato un minuto e secondo me non hanno neanche tirato al massimo le Mercedes per me è un due tre secondi al Giro di vantaggio su quel carcassone di Ferrari😅😅😅😅😅😁😁😁😁😂😂😂😂😂,2 months ago,ferrari_sf90,OtLydAfJLHg,43,241,4.627906976744186,0,0,,,,😅😅😅😅😅😁😁😁😁😂😂😂😂😂,-0.125,0.375,negative
1654,Sandro Roberi,UgzGbi_18k9a1xBLnX94AaABAg,Avete visto verstappen che gran sorpasso gli ha fatto quel c*******o cazzone di Vettel pagliaccio Sorpasso da manuale all'esterno non se n'è neanche accorto quel deficiente di Vettel,2 months ago,ferrari_sf90,OtLydAfJLHg,28,182,5.535714285714286,0,0,,,,,0.0,0.0,neutral
1659,Boe 91,UgwWbtjzj6R2mkE5XE94AaABAg,Se non vincemo neanche quest’anno è meglio che si ritira la Ferrari,3 months ago,ferrari_sf90,OtLydAfJLHg,12,67,4.666666666666667,0,0,,,,,0.0,0.0,neutral
1660,timoteo torrenti,Ugz0ELJJS7WoPZTIOT14AaABAg,Vedremo come andrà la SF90 in Australia...a prima vista sembra molto sexi....👍,3 months ago,ferrari_sf90,OtLydAfJLHg,12,78,5.583333333333333,0,1,,,,👍,0.0,0.0,neutral
1661,Daniele Bergamelli,UgwD2nPk9QbjmMy5WLl4AaABAg,Basta che non facciano cappellate ai box e Vettel in pista lo si vince a mani basse...ma si sa' con i se e i ma non si va da nessuna parte.cmq sempre forza FERRARI,3 months ago,ferrari_sf90,OtLydAfJLHg,34,163,3.823529411764706,0,1,,,,,0.0,0.0,neutral
1662,Ezio Auditore,UgwsoxdbOFqB-eo6m994AaABAg,Cmq e sempre meglio mai sottovalutare l avversaglio! Di sicuro la Mercedes ha anche le sue carte da giocare!,3 months ago,ferrari_sf90,OtLydAfJLHg,19,108,4.7368421052631575,0,0,,,,,0.0,0.0,neutral
1663,Fabio Festa,Ugznjm5R2zXhldpSCVN4AaABAg,Ma perché non prendete il posto di quella sorta di individuo di Vanzini? Raccontate le cose in maniera eccelente,3 months ago,ferrari_sf90,OtLydAfJLHg,19,112,4.947368421052632,0,0,,,,,0.0,0.0,neutral
1667,roberto papero,Ugx4gWeYLHxthH87ybp4AaABAg,m fare delle aereodinamiche semplici? solo alettoni adattivi attuati .. chi va più forte vince...,3 months ago,ferrari_sf90,OtLydAfJLHg,15,97,5.533333333333333,0,0,,,,,0.0,0.0,neutral
1668,Francesco Riccardo,UgzKdhjQIy8raYYwGwJ4AaABAg,Io ancora non ho capito chi è il progettista della Ferrari!,3 months ago,ferrari_sf90,OtLydAfJLHg,11,59,4.454545454545454,0,0,,,,,0.0,0.0,neutral
1676,Simone Coggiola,UgyMJhqaLVoOYSPobE14AaABAg,"non vedo l'ora di farci 2 miliardi di giri al simulatore, ricordo ancora il primo giro con l'halo a monza con la sf71-h senza assetto specifico 1.27 alto, e da li è stato un crescendo incredibile di emozioni!",3 months ago,ferrari_sf90,OtLydAfJLHg,38,208,4.5,1,0,,,,,0.0,0.0,neutral
1678,AtrolinK,UgxQO0ZnorqYNVUciuV4AaABAg,"Io direi che é ora di smetterla di caricare Leclerc di pressioni. Ha già compiuto un miracolo ad arrivare lì dov'è a quell'età. Ha un talento straordinario ma è ovviamente ancora immaturo, lasciamogli il tempo di crescere quest'anno o rischiamo di bruciarlo.",3 months ago (edited),ferrari_sf90,OtLydAfJLHg,42,258,5.166666666666667,0,0,,,,,0.0,0.0,neutral
1680,Alessio Rossato,UgwgBBZB3GSz8en6hHB4AaABAg,Anche le 75 la Ferrari ha vinto 11 anni dopo l'ultimo campionato,3 months ago,ferrari_sf90,OtLydAfJLHg,12,64,4.416666666666667,2,0,,,,,0.0,0.0,neutral
1681,Filippo,Ugyfa80TKnM72L7lj_B4AaABAg,"Ogni anno la “nuova” Ferrari miglioratissima...staremo a vedere e parleremo poi, sia mai che si riveli l’ennesima stagione del “vinciamo l’anno prossimo”...",3 months ago,ferrari_sf90,OtLydAfJLHg,22,156,6.136363636363637,0,0,,,,,0.0,0.0,neutral
1682,SalvoZ06,Ugw8Gfa86VgE5TAemrl4AaABAg,Quando rimettono i motori V10 e V8 del 2006/2008 allora si potrà parlare di bellezza e soprattutto POTENZA no con sti stupidi v6 turbo col rumore di un aspirapolvere.,3 months ago,ferrari_sf90,OtLydAfJLHg,29,166,4.758620689655173,0,3,,,,,0.0,0.0,neutral
1684,Rossoni Gianfranco,Ugz4_Y_ViRgsBdyhuxd4AaABAg,"Ogni anno siamo quì a spizzicare la vettura o le sue linee aerodinamiche, però come sempre la pista e i suoi primi riscontri a livello di tempi ci diranno se la tela sia buona o altro. Se non ricordo male, il grande Drake pensava : meglio una macchina brutta e vincente che il contrario. Se ho sbagliato copritemi pure di insulti ahahaahahah. Riguardo Le Clerc, non credo abbia tutta questa paura di Vettel o l'essere messo in competizione a lui. Forse avverrà il contrario e spero che non sia frenato da nessuno. Poi ognuno è libero di fare ciò che vuole.",3 months ago,ferrari_sf90,OtLydAfJLHg,101,556,4.514851485148514,0,0,,,,,0.10714285714285714,0.3,positive
1688,Mau TinyFace,Ugyfh86AYOmWoxiBG6R4AaABAg,"""quando Binotto è arrivato alla head del reparto"".. 😡 MA a DIRE ""TESTA"" ti faceva male alle chiappe?visto che voi giornalisti usate/abusate troppo spesso dei termini inglesi, Se non vi piace l'italiano, fate trasmissioni in lingua inglese, in INGHILTERRA però. Date per scontato che si debbano sapere tutti i termini tecnici, che per molte è valide ragioni sono in inglese ma hanno SEMPRE un equivalente in ITALIANO.",3 months ago,ferrari_sf90,OtLydAfJLHg,67,416,5.223880597014926,0,6,,,,😡,0.0,0.1,neutral
1689,Automoto.it,Ugyfh86AYOmWoxiBG6R4AaABAg.8rPwelLSgmI8rQ-JrG3Zol,Non mi veniva la parola italiana. A volte sarebbe bello mettere chi fa questi commenti a condurre la trasmissione. Sarebbe divertente,3 months ago,ferrari_sf90,OtLydAfJLHg,21,133,5.380952380952381,0,1,,,,,0.0,0.0,neutral
1693,Gi Maximum,UgzWJvQjzTEQmP30ISB4AaABAg,Quanto sono brutti sti musi squadrati in voga da un po' di anni a questa parte,3 months ago,ferrari_sf90,OtLydAfJLHg,16,78,3.9375,0,0,,,,,0.0,0.0,neutral
1696,leonardo biscontini,UgzyXuHaOTUKvt6gwXR4AaABAg,Un plauso a voi giornalisti di automoto che unite passione a competenza va fatto,3 months ago,ferrari_sf90,OtLydAfJLHg,14,80,4.785714285714286,0,0,,,,,0.0,0.0,neutral
1698,epino derma,UgynSyW6q-71AZFa6SF4AaABAg,Bentornati! Siete una delle cose migliori della f1 del nuovo millennio 😉😘,3 months ago,ferrari_sf90,OtLydAfJLHg,12,73,5.166666666666667,0,0,,,,😉😘,0.0,0.0,neutral
1700,triona81,UgyLlmGNCIyVXoxCi4l4AaABAg,"Qualcuno aveva il respiro un po’ pesante, si sente in sottofondo 🤣🤣🤣 A parte gli scherzi siete fantastici, preparati e molto professionali, continuate così, grandi👍",3 months ago,ferrari_sf90,OtLydAfJLHg,25,164,5.6,0,1,,,,🤣🤣🤣👍,0.0,0.0,neutral
